City,Population,State,Latitude,Longitude,Cost of Living,min_distance,pop_norm,col_norm,dist_norm,cost_score,prox_score,demand_score,final_score
Meerut,1305429,Uttar Pradesh,27.1303344,80.859666,101.3,247.24807907914445,0.0975547638400684,0.0725274725274724,0.4274043530500633,0.9274725274725276,0.5725956469499367,0.0975547638400684,0.4060505814995208
Gulbarga,532031,Karnataka,14.5203896,75.7223521,99.7,196.2036834718282,0.0348850278015628,0.0549450549450549,0.3391666730542039,0.945054945054945,0.660833326945796,0.0348850278015628,0.4047035009955092
Chandigarh,960787,Chandigarh,30.7334421,76.7797143,134.7,81.77578017163648,0.0696278450120101,0.4395604395604395,0.1413613588004237,0.5604395604395604,0.8586386411995762,0.0696278450120101,0.40449342695379
Prayagraj,1112544,Uttar Pradesh,27.1303344,80.859666,99.2,247.24807907914445,0.081924969043874,0.0494505494505495,0.4274043530500633,0.9505494505494504,0.5725956469499367,0.081924969043874,0.4028510687168081
Moradabad,889810,Uttar Pradesh,27.1303344,80.859666,95.8,247.24807907914445,0.0638764597552535,0.012087912087912,0.4274043530500633,0.987912087912088,0.5725956469499367,0.0638764597552535,0.4012993415450253
Davanagere,435128,Karnataka,14.5203896,75.7223521,100.2,196.2036834718282,0.027032815316737,0.0604395604395604,0.3391666730542039,0.9395604395604396,0.660833326945796,0.027032815316737,0.3996784936541952
Aligarh,872575,Uttar Pradesh,27.1303344,80.859666,96.4,247.24807907914445,0.0624798788219906,0.0186813186813188,0.4274043530500633,0.9813186813186812,0.5725956469499367,0.0624798788219906,0.3992823697597125
Bareilly,877778,Uttar Pradesh,27.1303344,80.859666,97.2,247.24807907914445,0.0629014866314346,0.0274725274725275,0.4274043530500633,0.9725274725274724,0.5725956469499367,0.0629014866314346,0.3977349319061928
Varanasi,1198491,Uttar Pradesh,27.1303344,80.859666,103.7,247.24807907914445,0.0888893984880947,0.098901098901099,0.4274043530500633,0.901098901098901,0.5725956469499367,0.0888893984880947,0.3964431735488086
Dehradun,578420,Uttarakhand,30.0417376,79.089691,118.9,138.667124113981,0.0386440062125365,0.2659340659340661,0.2397063414687944,0.7340659340659339,0.7602936585312056,0.0386440062125365,0.3942232874788167
Belgaum,488292,Karnataka,14.5203896,75.7223521,103.7,196.2036834718282,0.0313407833315898,0.098901098901099,0.3391666730542039,0.901098901098901,0.660833326945796,0.0313407833315898,0.3941401699693139
Bijapur,326360,Karnataka,14.5203896,75.7223521,100.8,196.2036834718282,0.0182191619979591,0.067032967032967,0.3391666730542039,0.932967032967033,0.660833326945796,0.0182191619979591,0.393952985676125
Bellary,409644,Karnataka,14.5203896,75.7223521,102.5,196.2036834718282,0.0249678040893931,0.0857142857142856,0.3391666730542039,0.9142857142857144,0.660833326945796,0.0249678040893931,0.3935910429855782
Tumkur,305821,Karnataka,14.5203896,75.7223521,101.2,196.2036834718282,0.0165548524076901,0.0714285714285714,0.3391666730542039,0.9285714285714286,0.660833326945796,0.0165548524076901,0.3922417100018696
Firozabad,603797,Uttar Pradesh,27.1303344,80.859666,94.7,247.24807907914445,0.0407003470505644,0.0,0.4274043530500633,1.0,0.5725956469499367,0.0407003470505644,0.3921288676102632
Shivamogga,322428,Karnataka,14.5203896,75.7223521,102.4,196.2036834718282,0.0179005454485196,0.0846153846153847,0.3391666730542039,0.9153846153846152,0.660833326945796,0.0179005454485196,0.3902771938849216
Gorakhpur,671048,Uttar Pradesh,27.1303344,80.859666,96.9,247.24807907914445,0.0461498082831065,0.0241758241758243,0.4274043530500633,0.9758241758241756,0.5725956469499367,0.0461498082831065,0.3900184333913694
Mysore,887446,Karnataka,14.5203896,75.7223521,113.4,196.2036834718282,0.0636849008735457,0.2054945054945056,0.3391666730542039,0.7945054945054943,0.660833326945796,0.0636849008735457,0.3889935474216106
Raichur,232456,Karnataka,14.5203896,75.7223521,101.4,196.2036834718282,0.0106099635090054,0.0736263736263738,0.3391666730542039,0.9263736263736262,0.660833326945796,0.0106099635090054,0.3888297051129668
Saharanpur,703345,Uttar Pradesh,27.1303344,80.859666,98.1,247.24807907914445,0.0487668883180117,0.0373626373626372,0.4274043530500633,0.9626373626373628,0.5725956469499367,0.0487668883180117,0.3886896107714594
Gadag-Betageri,172000,Karnataka,14.5203896,75.7223521,101.1,196.2036834718282,0.0057111125138594,0.0703296703296703,0.3391666730542039,0.9296703296703296,0.660833326945796,0.0057111125138594,0.3870396202747345
Bidar,214373,Karnataka,14.5203896,75.7223521,102.8,196.2036834718282,0.0091446677146223,0.0890109890109889,0.3391666730542039,0.9109890109890112,0.660833326945796,0.0091446677146223,0.3850201341388521
Loni,512296,Uttar Pradesh,27.1303344,80.859666,96.3,247.24807907914445,0.0332858676786766,0.0175824175824175,0.4274043530500633,0.9824175824175824,0.5725956469499367,0.0332858676786766,0.3849051444078358
Haridwar,228832,Uttarakhand,30.0417376,79.089691,117.6,138.667124113981,0.0103163047157275,0.2516483516483516,0.2397063414687944,0.7483516483516484,0.7602936585312056,0.0103163047157275,0.3829165795875551
Ghaziabad,1648643,Uttar Pradesh,27.1303344,80.859666,118.3,247.24807907914445,0.1253659694350139,0.2593406593406593,0.4274043530500633,0.7406593406593407,0.5725956469499367,0.1253659694350139,0.3825935469343561
Sultan Pur Majra,181554,Delhi,28.6328027,77.2197713,141.8,34.13290208141842,0.0064852891449237,0.5175824175824177,0.0590036977685071,0.4824175824175822,0.9409963022314928,0.0064852891449237,0.3820250517254261
Jhansi,507293,Uttar Pradesh,27.1303344,80.859666,97.8,247.24807907914445,0.0328804662044025,0.0340659340659339,0.4274043530500633,0.965934065934066,0.5725956469499367,0.0328804662044025,0.3814057403739955
Hospet,206167,Karnataka,14.5203896,75.7223521,104.9,196.2036834718282,0.0084797217826028,0.1120879120879121,0.3391666730542039,0.8879120879120879,0.660833326945796,0.0084797217826028,0.3800722765574578
Bhalswa Jahangir Pur,197148,Delhi,28.6328027,77.2197713,143.6,34.13290208141842,0.0077488970981179,0.5373626373626375,0.0590036977685071,0.4626373626373625,0.9409963022314928,0.0077488970981179,0.3787008117459792
Muzaffarnagar,392451,Uttar Pradesh,27.1303344,80.859666,97.4,247.24807907914445,0.0235746264865159,0.0296703296703297,0.4274043530500633,0.9703296703296702,0.5725956469499367,0.0235746264865159,0.377631941394173
Rampur,325248,Uttar Pradesh,27.1303344,80.859666,97.6,247.24807907914445,0.0181290547744147,0.0318681318681317,0.4274043530500633,0.9681318681318682,0.5725956469499367,0.0181290547744147,0.374469595098562
Ozhukarai,300028,Puducherry,10.9156489,79.8069488,118.4,157.4669150166699,0.016085435909495,0.2604395604395606,0.2722045210225703,0.7395604395604394,0.7277954789774297,0.016085435909495,0.3742934495600643
Nangloi Jat,205596,Delhi,28.6328027,77.2197713,146.2,34.13290208141842,0.0084334526956929,0.5659340659340659,0.0590036977685071,0.4340659340659341,0.9409963022314928,0.0084334526956929,0.373328803830481
Shahjahanpur,327975,Uttar Pradesh,27.1303344,80.859666,98.3,247.24807907914445,0.0183500281544557,0.0395604395604396,0.4274043530500633,0.9604395604395604,0.5725956469499367,0.0183500281544557,0.373041620250121
Mau,279060,Uttar Pradesh,27.1303344,80.859666,97.8,247.24807907914445,0.0143863637302867,0.0340659340659339,0.4274043530500633,0.965934065934066,0.5725956469499367,0.0143863637302867,0.3721586891369376
Mirzapur,233691,Uttar Pradesh,27.1303344,80.859666,97.2,247.24807907914445,0.0107100376286793,0.0274725274725275,0.4274043530500633,0.9725274725274724,0.5725956469499367,0.0107100376286793,0.3716392074048151
Farrukhabad,275750,Uttar Pradesh,27.1303344,80.859666,98.2,247.24807907914445,0.0141181488832254,0.0384615384615385,0.4274043530500633,0.9615384615384616,0.5725956469499367,0.0141181488832254,0.371145460834286
Etawah,256838,Uttar Pradesh,27.1303344,80.859666,97.9,247.24807907914445,0.0125856778295633,0.0351648351648352,0.4274043530500633,0.9648351648351648,0.5725956469499367,0.0125856778295633,0.3710385659667956
Bahraich,186223,Uttar Pradesh,27.1303344,80.859666,96.8,247.24807907914445,0.0068636260394642,0.0230769230769229,0.4274043530500633,0.976923076923077,0.5725956469499367,0.0068636260394642,0.3705951224893285
Khora,190005,Uttar Pradesh,27.1303344,80.859666,96.9,247.24807907914445,0.0071700878375263,0.0241758241758243,0.4274043530500633,0.9758241758241756,0.5725956469499367,0.0071700878375263,0.3705285731685793
Sambhal,220813,Uttar Pradesh,27.1303344,80.859666,97.5,247.24807907914445,0.0096665117070918,0.0307692307692308,0.4274043530500633,0.9692307692307692,0.5725956469499367,0.0096665117070918,0.3704581037846808
Amroha,198471,Uttar Pradesh,27.1303344,80.859666,97.3,247.24807907914445,0.0078561020052665,0.0285714285714284,0.4274043530500633,0.9714285714285716,0.5725956469499367,0.0078561020052665,0.3699924593733286
Orai,187137,Uttar Pradesh,27.1303344,80.859666,97.1,247.24807907914445,0.0069376889911904,0.0263736263736262,0.4274043530500633,0.9736263736263736,0.5725956469499367,0.0069376889911904,0.3699728133058509
Fatehpur,193193,Uttar Pradesh,27.1303344,80.859666,97.8,247.24807907914445,0.0074284168201339,0.0340659340659339,0.4274043530500633,0.965934065934066,0.5725956469499367,0.0074284168201339,0.3686797156818612
Unnao,177658,Uttar Pradesh,27.1303344,80.859666,97.6,247.24807907914445,0.0061695897358148,0.0318681318681317,0.4274043530500633,0.9681318681318682,0.5725956469499367,0.0061695897358148,0.3684898625792621
Jaunpur,180362,Uttar Pradesh,27.1303344,80.859666,97.7,247.24807907914445,0.0063886993873113,0.032967032967033,0.4274043530500633,0.9670329670329668,0.5725956469499367,0.0063886993873113,0.3683796371852301
Gurgaon,876824,Haryana,29.0,76.0,168.9,0.0,0.0628241824126743,0.8153846153846156,0.0,0.1846153846153844,1.0,0.0628241824126743,0.3683351681294141
Murwara,221883,Uttar Pradesh,27.1303344,80.859666,98.7,247.24807907914445,0.0097532156002506,0.043956043956044,0.4274043530500633,0.956043956043956,0.5725956469499367,0.0097532156002506,0.3678640930938975
Rae Bareli,191316,Uttar Pradesh,27.1303344,80.859666,98.2,247.24807907914445,0.0072763203645647,0.0384615384615385,0.4274043530500633,0.9615384615384616,0.5725956469499367,0.0072763203645647,0.3677245465749557
Hapur,262801,Uttar Pradesh,27.1303344,80.859666,99.6,247.24807907914445,0.0130688697126527,0.0538461538461538,0.4274043530500633,0.946153846153846,0.5725956469499367,0.0130688697126527,0.3675438981720766
Bulandshahr,222519,Uttar Pradesh,27.1303344,80.859666,99.4,247.24807907914445,0.0098047517460908,0.0516483516483516,0.4274043530500633,0.9483516483516484,0.5725956469499367,0.0098047517460908,0.366351399628356
Karawal Nagar,224666,Delhi,28.6328027,77.2197713,149.8,34.13290208141842,0.0099787267541392,0.6054945054945056,0.0590036977685071,0.3945054945054944,0.9409963022314928,0.0099787267541392,0.3661893529476163
Mathura,349336,Uttar Pradesh,27.1303344,80.859666,103.5,247.24807907914445,0.0200809457822729,0.0967032967032968,0.4274043530500633,0.9032967032967032,0.5725956469499367,0.0200809457822729,0.3624785076354581
Kirari Suleman Nagar,282598,Delhi,28.6328027,77.2197713,152.6,34.13290208141842,0.0146730537994415,0.6362637362637362,0.0590036977685071,0.3637362637362638,0.9409963022314928,0.0146730537994415,0.3623826703164213
Mangalore,499486,Karnataka,14.5203896,75.7223521,119.2,196.2036834718282,0.0322478519110469,0.2692307692307694,0.3391666730542039,0.7307692307692306,0.660833326945796,0.0322478519110469,0.3605277701931084
Puducherry,241773,Puducherry,10.9156489,79.8069488,123.8,157.4669150166699,0.0113649356328934,0.3197802197802197,0.2722045210225703,0.6802197802197802,0.7277954789774297,0.0113649356328934,0.3600650675536316
Imphal,264986,Manipur,24.7208818,93.9229386,115.7,198.51706960529253,0.0132459239243835,0.2307692307692308,0.3431656982737762,0.7692307692307692,0.6568343017262237,0.0132459239243835,0.3575194063262127
Secunderabad,217910,Telangana,17.8495919,79.1151663,139.6,108.00781979973844,0.0094312767521013,0.4934065934065934,0.1867072638856708,0.5065934065934066,0.8132927361143292,0.0094312767521013,0.3500221405290307
Dhanbad,1162472,Jharkhand,23.4559809,85.2557301,105.6,327.79287067520323,0.0859707185556784,0.1197802197802198,0.566637768621499,0.8802197802197802,0.433362231378501,0.0859707185556784,0.3490379847353456
Ranchi,1073427,Jharkhand,23.4559809,85.2557301,109.3,327.79287067520323,0.0787552529796765,0.1604395604395603,0.566637768621499,0.8395604395604397,0.433362231378501,0.0787552529796765,0.3372983838154765
Asansol,564491,West Bengal,22.9964948,87.6855882,107.8,320.6738471221851,0.0375153159996314,0.1439560439560439,0.5543314984682255,0.8560439560439561,0.4456685015317745,0.0375153159996314,0.3236669996681393
Howrah,1077075,West Bengal,22.9964948,87.6855882,118.6,320.6738471221851,0.0790508565331748,0.2626373626373626,0.5543314984682255,0.7373626373626374,0.4456685015317745,0.0790508565331748,0.3206985061986472
Durgapur,566937,West Bengal,22.9964948,87.6855882,109.4,320.6738471221851,0.0377135194787588,0.1615384615384616,0.5543314984682255,0.8384615384615384,0.4456685015317745,0.0377135194787588,0.3202496178912195
New Delhi,249998,Delhi,28.6328027,77.2197713,172.4,34.13290208141842,0.012031421166754,0.8538461538461539,0.0590036977685071,0.146153846153846,0.9409963022314928,0.012031421166754,0.317545370483594
Siliguri,509709,West Bengal,22.9964948,87.6855882,111.7,320.6738471221851,0.0330762387332545,0.1868131868131868,0.5543314984682255,0.8131868131868132,0.4456685015317745,0.0330762387332545,0.3128760324635222
Jamshedpur,631364,Jharkhand,23.4559809,85.2557301,112.4,327.79287067520323,0.0429341472587024,0.1945054945054944,0.566637768621499,0.8054945054945055,0.433362231378501,0.0429341472587024,0.3125746441418027
Bardhaman,314638,West Bengal,22.9964948,87.6855882,108.4,320.6738471221851,0.0172693086936535,0.1505494505494506,0.5543314984682255,0.8494505494505493,0.4456685015317745,0.0172693086936535,0.3122253146964689
Kulti,313977,West Bengal,22.9964948,87.6855882,109.1,320.6738471221851,0.0172157467559171,0.1582417582417581,0.5543314984682255,0.8417582417582419,0.4456685015317745,0.0172157467559171,0.3106600721891393
Bokaro,413934,Jharkhand,23.4559809,85.2557301,109.8,327.79287067520323,0.0253154299787867,0.165934065934066,0.566637768621499,0.834065934065934,0.433362231378501,0.0253154299787867,0.3094795712161304
Malda,205521,West Bengal,22.9964948,87.6855882,108.4,320.6738471221851,0.0084273753200042,0.1505494505494506,0.5543314984682255,0.8494505494505493,0.4456685015317745,0.0084273753200042,0.3078043480096443
Agartala,399688,Tripura,23.7750823,91.7025091,109.6,330.9810731110777,0.0241610527246374,0.1637362637362636,0.5721490413665599,0.8362637362637364,0.4278509586334401,0.0241610527246374,0.307688561205098
Raiganj,183612,West Bengal,22.9964948,87.6855882,108.3,320.6738471221851,0.0066520523338216,0.1494505494505493,0.5543314984682255,0.8505494505494506,0.4456685015317745,0.0066520523338216,0.3071364667363333
Gopalpur,404991,West Bengal,22.9964948,87.6855882,113.2,320.6738471221851,0.0245907637016663,0.2032967032967032,0.5543314984682255,0.7967032967032968,0.4456685015317745,0.0245907637016663,0.3053365916510249
Deoghar,203123,Jharkhand,23.4559809,85.2557301,107.9,327.79287067520323,0.0082330613613175,0.1450549450549452,0.566637768621499,0.8549450549450548,0.433362231378501,0.0082330613613175,0.30511421108322
Baharampur,195223,West Bengal,22.9964948,87.6855882,109.8,320.6738471221851,0.007592911122108,0.165934065934066,0.5543314984682255,0.834065934065934,0.4456685015317745,0.007592911122108,0.3043101928337731
Mango,223805,Jharkhand,23.4559809,85.2557301,108.7,327.79287067520323,0.009908958481233,0.1538461538461539,0.566637768621499,0.846153846153846,0.433362231378501,0.009908958481233,0.304193917884936
Kharagpur,207604,West Bengal,22.9964948,87.6855882,111.2,320.6738471221851,0.0085961643007983,0.1813186813186813,0.5543314984682255,0.8186813186813187,0.4456685015317745,0.0085961643007983,0.3017348963461952
Uluberia,222240,West Bengal,22.9964948,87.6855882,111.6,320.6738471221851,0.0097821439085288,0.1857142857142857,0.5543314984682255,0.8142857142857143,0.4456685015317745,0.0097821439085288,0.3014487652709396
Bally,291972,West Bengal,22.9964948,87.6855882,112.9,320.6738471221851,0.015432644728853,0.2000000000000001,0.5543314984682255,0.7999999999999998,0.4456685015317745,0.015432644728853,0.3014168728239588
Bhatpara,390467,West Bengal,22.9964948,87.6855882,115.4,320.6738471221851,0.0234138596416309,0.2274725274725275,0.5543314984682255,0.7725274725274724,0.4456685015317745,0.0234138596416309,0.2999129747858423
Kamarhati,336579,West Bengal,22.9964948,87.6855882,114.7,320.6738471221851,0.0190472246934632,0.2197802197802199,0.5543314984682255,0.7802197802197801,0.4456685015317745,0.0190472246934632,0.29926811885022
Maheshtala,449423,West Bengal,22.9964948,87.6855882,116.8,320.6738471221851,0.0281911631230029,0.2428571428571428,0.5543314984682255,0.7571428571428571,0.4456685015317745,0.0281911631230029,0.2992247034496053
Haldia,200827,West Bengal,22.9964948,87.6855882,112.4,320.6738471221851,0.0080470126335675,0.1945054945054944,0.5543314984682255,0.8054945054945055,0.4456685015317745,0.0080470126335675,0.2988229578752173
Panihati,383522,West Bengal,22.9964948,87.6855882,116.2,320.6738471221851,0.0228510946528574,0.2362637362637363,0.5543314984682255,0.7637362637362637,0.4456685015317745,0.0228510946528574,0.2978733505332138
Hugli-Chuchura,177259,West Bengal,22.9964948,87.6855882,112.8,320.6738471221851,0.0061372580971509,0.1989010989010988,0.5543314984682255,0.8010989010989011,0.4456685015317745,0.0061372580971509,0.2969889597278881
Barasat,283443,West Bengal,22.9964948,87.6855882,115.3,320.6738471221851,0.0147415255655342,0.2263736263736264,0.5543314984682255,0.7736263736263735,0.4456685015317745,0.0147415255655342,0.2957965879675742
Serampore,181842,West Bengal,22.9964948,87.6855882,113.5,320.6738471221851,0.0065086262675683,0.2065934065934065,0.5543314984682255,0.7934065934065935,0.4456685015317745,0.0065086262675683,0.2956361822746353
South Dumdum,410524,West Bengal,22.9964948,87.6855882,117.9,320.6738471221851,0.0250391119641405,0.2549450549450549,0.5543314984682255,0.7450549450549451,0.4456685015317745,0.0250391119641405,0.2952310954525916
Naihati,217900,West Bengal,22.9964948,87.6855882,114.9,320.6738471221851,0.0094304664353428,0.221978021978022,0.5543314984682255,0.7780219780219779,0.4456685015317745,0.0094304664353428,0.2940201792815994
Rajpur Sonarpur,423806,West Bengal,22.9964948,87.6855882,119.3,320.6738471221851,0.0261153746827711,0.2703296703296702,0.5543314984682255,0.7296703296703297,0.4456685015317745,0.0261153746827711,0.2926923037349839
North Dumdum,253625,West Bengal,22.9964948,87.6855882,116.4,320.6738471221851,0.0123253230550594,0.2384615384615385,0.5543314984682255,0.7615384615384615,0.4456685015317745,0.0123253230550594,0.2921709042947544
Madhyamgram,196127,West Bengal,22.9964948,87.6855882,115.7,320.6738471221851,0.0076661637570757,0.2307692307692308,0.5543314984682255,0.7692307692307692,0.4456685015317745,0.0076661637570757,0.2913797861842241
Baranagar,248466,West Bengal,22.9964948,87.6855882,117.1,320.6738471221851,0.0119072806393528,0.2461538461538461,0.5543314984682255,0.7538461538461538,0.4456685015317745,0.0119072806393528,0.2904234215484396
Aizawl,291822,Mizoram,23.2146169,92.8687612,116.3,355.8135774171136,0.0154204899774756,0.2373626373626374,0.6150756455976762,0.7626373626373626,0.3849243544023237,0.0154204899774756,0.2757150238369075
Bidhan Nagar,215514,West Bengal,22.9964948,87.6855882,126.7,320.6738471221851,0.0092371248567663,0.3516483516483517,0.5543314984682255,0.6483516483516483,0.4456685015317745,0.0092371248567663,0.2679894425582452
Noida,642381,Uttar Pradesh,27.1303344,80.859666,156.8,247.24807907914445,0.0438268732315343,0.6824175824175827,0.4274043530500633,0.3175824175824173,0.5725956469499367,0.0438268732315343,0.2572086142172316
Patna,1684222,Bihar,25.6440845,85.906508,107.8,578.4875079411823,0.1282489954300565,0.1439560439560439,1.0,0.8560439560439561,1.1102230246251563e-16,0.1282489954300565,0.2353332889238195
Gaya,463454,Bihar,25.6440845,85.906508,99.8,578.4875079411823,0.0293281185668446,0.056043956043956,1.0,0.943956043956044,1.1102230246251563e-16,0.0293281185668446,0.2034552680746311
Bhagalpur,398138,Bihar,25.6440845,85.906508,98.9,578.4875079411823,0.0240354536270709,0.0461538461538462,1.0,0.9538461538461538,1.1102230246251563e-16,0.0240354536270709,0.2027869575827663
Muzaffarpur,351838,Bihar,25.6440845,85.906508,99.2,578.4875079411823,0.0202836870352478,0.0494505494505495,1.0,0.9505494505494504,1.1102230246251563e-16,0.0202836870352478,0.200251733627514
Darbhanga,294116,Bihar,25.6440845,85.906508,98.4,578.4875079411823,0.0156063766418739,0.0406593406593407,1.0,0.9593406593406592,1.1102230246251563e-16,0.0156063766418739,0.1996713201890688
Bihar Sharif,296889,Bihar,25.6440845,85.906508,98.7,578.4875079411823,0.015831077479004,0.043956043956044,1.0,0.956043956043956,1.1102230246251563e-16,0.015831077479004,0.1991243299482932
Purnia,280547,Bihar,25.6440845,85.906508,98.9,578.4875079411823,0.0145068578322746,0.0461538461538462,1.0,0.9538461538461538,1.1102230246251563e-16,0.0145068578322746,0.1980226596853681
Begusarai,251136,Bihar,25.6440845,85.906508,98.6,578.4875079411823,0.0121236352138705,0.0428571428571427,1.0,0.9571428571428572,1.1102230246251563e-16,0.0121236352138705,0.1974903890355067
Katihar,225982,Bihar,25.6440845,85.906508,98.3,578.4875079411823,0.0100853644395569,0.0395604395604396,1.0,0.9604395604395604,1.1102230246251563e-16,0.0100853644395569,0.1971305943076906
Arrah,261099,Bihar,25.6440845,85.906508,99.1,578.4875079411823,0.0129309538003572,0.0483516483516484,1.0,0.9516483516483516,1.1102230246251563e-16,0.0129309538003572,0.1967951472298489
Chapra,202352,Bihar,25.6440845,85.906508,98.8,578.4875079411823,0.0081705859392377,0.0450549450549451,1.0,0.9549450549450548,1.1102230246251563e-16,0.0081705859392377,0.1950743039586299
Saharsa,155175,Bihar,25.6440845,85.906508,98.2,578.4875079411823,0.0043477545676947,0.0384615384615385,1.0,0.9615384615384616,1.1102230246251563e-16,0.0043477545676947,0.1944815695915397
Bettiah,132896,Bihar,25.6440845,85.906508,98.1,578.4875079411823,0.0025424498614479,0.0373626373626372,1.0,0.9626373626373628,1.1102230246251563e-16,0.0025424498614479,0.1937986974581965
Munger,213303,Bihar,25.6440845,85.906508,99.7,578.4875079411823,0.0090579638214635,0.0549450549450549,1.0,0.945054945054945,1.1102230246251563e-16,0.0090579638214635,0.1935399709217208
Bagaha,113012,Bihar,25.6440845,85.906508,97.9,578.4875079411823,0.0009312160188602,0.0351648351648352,1.0,0.9648351648351648,1.1102230246251563e-16,0.0009312160188602,0.1934326409764631
Siwan,134458,Bihar,25.6440845,85.906508,98.4,578.4875079411823,0.0026690213391246,0.0406593406593407,1.0,0.9593406593406592,1.1102230246251563e-16,0.0026690213391246,0.1932026425376942
Danapur,182429,Bihar,25.6440845,85.906508,99.4,578.4875079411823,0.0065561918612919,0.0516483516483516,1.0,0.9483516483516484,1.1102230246251563e-16,0.0065561918612919,0.1929484256009756
Dehri,137068,Bihar,25.6440845,85.906508,98.7,578.4875079411823,0.0028805140130913,0.043956043956044,1.0,0.956043956043956,1.1102230246251563e-16,0.0028805140130913,0.1926490482153368
Sasaram,147396,Bihar,25.6440845,85.906508,98.9,578.4875079411823,0.003717409161263,0.0461538461538462,1.0,0.9538461538461538,1.1102230246251563e-16,0.003717409161263,0.1926279353498623
Motihari,125183,Bihar,25.6440845,85.906508,98.6,578.4875079411823,0.0019174525456222,0.0428571428571427,1.0,0.9571428571428572,1.1102230246251563e-16,0.0019174525456222,0.1923872977013826
Kishanganj,107076,Bihar,25.6440845,85.906508,98.3,578.4875079411823,0.0004502119910187,0.0395604395604396,1.0,0.9604395604395604,1.1102230246251563e-16,0.0004502119910187,0.1923130180834215
Hajipur,147126,Bihar,25.6440845,85.906508,99.3,578.4875079411823,0.0036955306087836,0.0505494505494505,1.0,0.9494505494505494,1.1102230246251563e-16,0.0036955306087836,0.1917378751945017
Buxar,102591,Bihar,25.6440845,85.906508,98.5,578.4875079411823,8.678492483461114e-05,0.0417582417582418,1.0,0.9582417582417582,1.1102230246251563e-16,8.678492483461114e-05,0.1916917441107689
Jehanabad,102456,Bihar,25.6440845,85.906508,98.7,578.4875079411823,7.584564859495525e-05,0.043956043956044,1.0,0.956043956043956,1.1102230246251563e-16,7.584564859495525e-05,0.1912467140330887
Aurangabad,101520,Bihar,25.6440845,85.906508,98.9,578.4875079411823,0.0,0.0461538461538462,1.0,0.9538461538461538,1.1102230246251563e-16,0.0,0.1907692307692308
Jamalpur,105221,Bihar,25.6440845,85.906508,99.2,578.4875079411823,0.0002998982323182,0.0494505494505495,1.0,0.9505494505494504,1.1102230246251563e-16,0.0002998982323182,0.1902598392260492
